7-Fifth Avenue,7-Times Square,5206.61157
7-Fifth Avenue,B-42nd Street Bryant Park,120000
7-Fifth Avenue,D-42nd Street Bryant Park,120000
7-Fifth Avenue,F-42nd Street Bryant Park,120000
7-Fifth Avenue,M-42nd Street Bryant Park,120000
7-Flushing Main Street,7-Mets Willets Point,5206.61157
7-Grand Central,4-Grand Central 42nd Street,120000
7-Grand Central,5-Grand Central 42nd Street,120000
7-Grand Central,6-Grand Central 42nd Street,120000
7-Grand Central,7-Fifth Avenue, 206.61157
7-Hunters Point Avenue,7-Vernon Boulevard Jackson Avenue,5206.61157
7-Junction Boulevard,7-90th Street Elmhurst Avenue,5206.61157
7-Mets Willets Point,7-111th Street,5206.61157
7-Queensboro Plaza,7-Court Square,5206.61157
7-Times Square,1-Times Square 42nd Street,120000
7-Times Square,2-Times Square 42nd Street,120000
7-Times Square,3-Times Square 42nd Street,120000
7-Times Square,7-34th Street Hudson Yards,5206.61157
7-Times Square,A-42nd Street Port Authority Bus Terminal,120000
7-Times Square,C-42nd Street Port Authority Bus Terminal,120000
7-Times Square,E-42nd Street Port Authority Bus Terminal,120000
7-Times Square,N-Times Square 42nd Street,120000
7-Times Square,Q-Times Square 42nd Street,120000
7-Times Square,R-Times Square 42nd Street,120000
7-Times Square,W-Times Square 42nd Street,120000
7-Vernon Boulevard Jackson Avenue,7-Grand Central,5206.61157
A-103rd Street,A-96th Street,1349.862259
A-104th Street,A-111th Street,1349.862259
A-111th Street,A-Ozone Park Lefferts Boulevard,1349.862259
A-116th Street,A-Cathedral Parkway 110th Street,1349.862259
A-125th Street,A-116th Street,1349.862259
A-135th Street,A-125th Street,1349.862259
A-145th Street,A-135th Street,1349.862259
A-14th Street,A-West Fourth Street Washington Square,1349.862259
A-14th Street,C-14th Street,120000
A-14th Street,E-14th Street,120000
A-14th Street,L-Eighth Avenue,120000
A-155th Street,A-145th Street,1349.862259
A-163rd Street Amsterdam Avenue,A-155th Street,1349.862259
A-168th Street,A-163rd Street Amsterdam Avenue,1349.862259
A-168th Street,C-168th Street,120000
A-175th Street,A-168th Street,1349.862259
A-181st Street,A-175th Street,1349.862259
A-190th Street,A-181st Street,1349.862259
A-23rd Street,A-14th Street,1349.862259
A-34th Street Penn Station,A-23rd Street,1349.862259
A-42nd Street Port Authority Bus Terminal,1-Times Square 42nd Street,120000
A-42nd Street Port Authority Bus Terminal,2-Times Square 42nd Street,120000
A-42nd Street Port Authority Bus Terminal,3-Times Square 42nd Street,120000
A-42nd Street Port Authority Bus Terminal,7-Times Square,120000
A-42nd Street Port Authority Bus Terminal,A-34th Street Penn Station,1349.862259
A-42nd Street Port Authority Bus Terminal,C-42nd Street Port Authority Bus Terminal,120000
A-42nd Street Port Authority Bus Terminal,E-42nd Street Port Authority Bus Terminal,120000
A-42nd Street Port Authority Bus Terminal,N-Times Square 42nd Street,120000
A-42nd Street Port Authority Bus Terminal,Q-Times Square 42nd Street,120000
A-42nd Street Port Authority Bus Terminal,R-Times Square 42nd Street,120000
A-42nd Street Port Authority Bus Terminal,W-Times Square 42nd Street,120000
A-50th Street,A-42nd Street Port Authority Bus Terminal,1349.862259
A-59th Street Columbus Circle,4-59th Street,120000
A-59th Street Columbus Circle,5-59th Street,120000
A-59th Street Columbus Circle,6-59th Street,120000
A-59th Street Columbus Circle,A-50th Street,1349.862259
A-59th Street Columbus Circle,B-59th Street Columbus Circle,120000
A-59th Street Columbus Circle,C-59th Street Columbus Circle,120000
A-59th Street Columbus Circle,D-59th Street Columbus Circle,120000
A-72nd Street,A-59th Street Columbus Circle,1349.862259
A-80th Street,A-88th Street,1349.862259
A-81st Street Museum of Natural History,A-72nd Street,1349.862259
A-86th Street,A-81st Street Museum of Natural History,1349.862259
A-88th Street,A-Rockaway Boulevard,1349.862259
A-96th Street,A-86th Street,1349.862259
A-Aqueduct North Conduit Avenue,A-Howard Beach JFK Airport,1349.862259
A-Aqueduct Racetrack,A-Aqueduct North Conduit Avenue,1349.862259
A-Beach 105th Street,A-Rockaway Park Beach 116th Street,1349.862259
A-Beach 25th Street,A-Far Rockaway Mott Avenue,1349.862259
A-Beach 36th Street,A-Beach 25th Street,1349.862259
A-Beach 44th Street,A-Beach 36th Street,1349.862259
A-Beach 60th Street,A-Beach 44th Street,1349.862259
A-Beach 67th Street,A-Beach 60th Street,1349.862259
A-Beach 90th Street,A-Beach 98th Street,1349.862259
A-Beach 98th Street,A-Beach 105th Street,1349.862259
A-Broad Channel,A-Beach 67th Street,1349.862259
A-Broadway Junction,A-Liberty Avenue,1349.862259
A-Broadway Junction,C-Broadway Junction,120000
A-Broadway Junction,Z-Broadway Junction,120000
A-Canal Street,A-Chambers Street,1349.862259
A-Cathedral Parkway 110th Street,A-103rd Street,1349.862259
A-Chambers Street,2-Park Place,120000
A-Chambers Street,3-Park Place,120000
A-Chambers Street,A-Fulton Street,1349.862259
A-Chambers Street,C-Chambers Street,120000
A-Chambers Street,E-World Trade Center,120000
A-Clinton Washington Avenues,A-Franklin Avenue,1349.862259
A-Dyckman Street,A-190th Street,1349.862259
A-Euclid Avenue,A-Grant Avenue,1349.862259
A-Far Rockaway Mott Avenue,A-Beach 90th Street,1349.862259
A-Franklin Avenue,A-Nostrand Avenue,1349.862259
A-Franklin Avenue,C-Franklin Avenue,120000
A-Fulton Street,2-Fulton Street,120000
A-Fulton Street,3-Fulton Street,120000
A-Fulton Street,4-Fulton Street,120000
A-Fulton Street,5-Fulton Street,120000
A-Fulton Street,A-High Street,1349.862259
A-Fulton Street,C-Fulton Street,120000
A-Fulton Street,Z-Fulton Street,120000
A-Grant Avenue,A-80th Street,1349.862259
A-High Street,A-Jay Street MetroTech,1349.862259
A-Howard Beach JFK Airport,A-Broad Channel,1349.862259
A-Hoyt Schermerhorn Streets,A Lafayette Avenue,1349.862259
A-Inwood 207th Street,A-Dyckman Street,1349.862259
A-Jay Street MetroTech,A-Hoyt Schermerhorn Streets,1349.862259
A-Kingston Throop Avenues,A-Utica Avenue,1349.862259
A-Lafayette Avenue,A-Clinton Washington Avenues,1349.862259
A-Liberty Avenue,A-Van Siclen Avenue,1349.862259
A-Nostrand Avenue,A-Kingston Throop Avenues,1349.862259
A-Ozone Park Lefferts Boulevard,A-Aqueduct Racetrack,1349.862259
A-Ralph Avenue,A-Rockaway Avenue,1349.862259
A-Rockaway Avenue,A-Broadway Junction,1349.862259
A-Rockaway Boulevard,A-104th Street,1349.862259
A-Shepherd Avenue,A-Euclid Avenue,1349.862259
A-Spring Street,A-Canal Street,1349.862259
A-Utica Avenue,A-Ralph Avenue,1349.862259
A-Van Siclen Avenue,A-Shepherd Avenue,1349.862259
A-West Fourth Street Washington Square,A-Spring Street,1349.862259
B-103rd Street,B-96th Street,3637.691746
B-116th Street,B-Cathedral Parkway 110th Street,3637.691746
B-125th Street,B-116th Street,3637.691746
B-135th Street,B-125th Street,3637.691746
B-145th Street,B-135th Street,3637.691746
B-155th Street,B-145th Street,3637.691746
B-161st Street Yankee Stadium,2-149th Street Grand Concourse,120000
B-161st Street Yankee Stadium,5-149th Street Grand Concourse,120000
B-161st Street Yankee Stadium,B-155th Street,3637.691746
B-161st Street Yankee Stadium,D-161st Street Yankee Stadium,120000
B-167th Street,B-161st Street Yankee Stadium,3637.691746
B-170th Street,B-167th Street,3637.691746
B-174th 175th Streets,B-170th Street,3637.691746
B-182nd 183rd Streets,B-Tremont Avenue,3637.691746
B-34th Street Herald Square,B-West Fourth Street–Washington Square,3637.691746
B-34th Street Herald Square,D-34th Street Herald Square,120000
B-34th Street Herald Square,F-34th Street Herald Square,120000
B-34th Street Herald Square,M-34th Street Herald Square,120000
B-34th Street Herald Square,N-34th Street Herald Square,120000
B-34th Street Herald Square,Q-34th Street Herald Square,120000
B-34th Street Herald Square,R-34th Street Herald Square,120000
B-34th Street Herald Square,W-34th Street Herald Square,120000
B-42nd Street Bryant Park,7-Fifth Avenue,120000
B-42nd Street Bryant Park,B-34th Street Herald Square,3637.691746
B-42nd Street Bryant Park,D-42nd Street Bryant Park,120000
B-42nd Street Bryant Park,F-42nd Street Bryant Park,120000
B-42nd Street Bryant Park,M-42nd Street Bryant Park,120000
B-47th–50th Streets Rockefeller Center,B-42nd Street Bryant Park,3637.691746
B-59th Street Columbus Circle,4-59th Street,120000
B-59th Street Columbus Circle,5-59th Street,120000
B-59th Street Columbus Circle,6-59th Street,120000
B-59th Street Columbus Circle,A-59th Street Columbus Circle,120000
B-59th Street Columbus Circle,B-Seventh Avenue53rd Street,3637.691746
B-59th Street Columbus Circle,C-59th Street Columbus Circle,120000
B-59th Street Columbus Circle,D-59th Street Columbus Circle,120000
B-72nd Street,B-59th Street Columbus Circle,3637.691746
B-81st Street Museum of Natural History,B-72nd Street,3637.691746
B-86th Street,B-81st Street Museum of Natural History,3637.691746
B-96th Street,B-86th Street,3637.691746
B-Atlantic Avenue Barclays Center,B-Seventh Avenue Flatbush Avenue,3637.691746
B-Atlantic Avenue Barclays Center,D-Ninth Street,120000
B-Atlantic Avenue Barclays Center,N-Ninth Street,120000
B-Atlantic Avenue Barclays Center,Q-Atlantic Avenue Barclays Center,120000
B-Atlantic Avenue Barclays Center,R-Ninth Street,120000
B-Bedford Park Boulevard,B-Kingsbridge Road,3637.691746
B-Broadway Lafayette Street,4-Bleecker Street,120000
B-Broadway Lafayette Street,6-Bleecker Street,120000
B-Broadway Lafayette Street,B-Grand Street,3637.691746
B-Broadway Lafayette Street,D-Broadway Lafayette Street,120000
B-Broadway Lafayette Street,F-Broadway Lafayette Street,120000
B-Broadway Lafayette Street,M-Broadway Lafayette Street,120000
B-Cathedral Parkway 110th Street,B-103rd Street,3637.691746
B-Church Avenue,B-Newkirk Plaza,3637.691746
B-DeKalb Avenue,B-Atlantic Avenue Barclays Center,3637.691746
B-Fordham Road,B-182nd 183rd Streets,3637.691746
B-Grand Street,B-DeKalb Avenue,3637.691746
B-Kingsbridge Road,B-Fordham Road,3637.691746
B-Kings Highway,B-Sheepshead Bay,3637.691746
B-Newkirk Plaza,B-Kings Highway,3637.691746
B-Prospect Park,B-Church Avenue,3637.691746
B-Seventh Avenue–53rd Street,B-47th–50th Streets–Rockefeller Center,3637.691746
B-Seventh Avenue–Flatbush Avenue,B-Prospect Park,3637.691746
B-Sheepshead Bay,B-Brighton Beach,3637.691746
B-Tremont Avenue,B-174th–175th Streets,3637.691746
B-West Fourth Street Washington Square,B-Broadway Lafayette Street,3637.691746
C-103rd Street,C-96th Street,2512.5
C-116th Street,C-Cathedral Parkway 110th Street,2512.5
C-125th Street,C-116th Street,2512.5
C-135th Street,C-125th Street,2512.5
C-145th Street,C-135th Street,2512.5
C-14th Street,A-14th Street,120000
C-14th Street,C-West Fourth Street Washington Square,2512.5
C-14th Street,E-14th Street,120000
C-14th Street,L-Eighth Avenue,120000
C-155th Street,C-145th Street,2512.5
C-163rd Street Amsterdam Avenue,C-155th Street,2512.5
C-168th Street,A-168th Street,120000
C-168th Street,C-163rd Street Amsterdam Avenue,2512.5
C-23rd Street,C-14th Street,2512.5
C-34th Street Penn Station,C-23rd Street,2512.5
C-42nd Street Port Authority Bus Terminal,1-Times Square 42nd Street,120000
C-42nd Street Port Authority Bus Terminal,2-Times Square 42nd Street,120000
C-42nd Street Port Authority Bus Terminal,3-Times Square 42nd Street,120000
C-42nd Street Port Authority Bus Terminal,7-Times Square,120000
C-42nd Street Port Authority Bus Terminal,A-42nd Street Port Authority Bus Terminal,120000
C-42nd Street Port Authority Bus Terminal,C-34th Street Penn Station,2512.5
C-42nd Street Port Authority Bus Terminal,E-42nd Street Port Authority Bus Terminal,120000
C-42nd Street Port Authority Bus Terminal,N-Times Square 42nd Street,120000
C-42nd Street Port Authority Bus Terminal,Q-Times Square 42nd Street,120000
C-42nd Street Port Authority Bus Terminal,R-Times Square 42nd Street,120000
C-42nd Street Port Authority Bus Terminal,W-Times Square 42nd Street,120000
C-50th Street,C-42nd Street–Port Authority Bus Terminal,2512.5
C-59th Street Columbus Circle,4-59th Street,120000
C-59th Street Columbus Circle,5-59th Street,120000
C-59th Street Columbus Circle,6-59th Street,120000
C-59th Street Columbus Circle,A-59th Street Columbus Circle,120000
C-59th Street Columbus Circle,B-59th Street Columbus Circle,120000
C-59th Street Columbus Circle,C-50th Street,2512.5
C-59th Street Columbus Circle,D-59th Street Columbus Circle,120000
C-72nd Street,C-59th Street Columbus Circle,2512.5
C-81st Street Museum of Natural History,C-72nd Street,2512.5
C-86th Street,C-81st Street Museum of Natural History,2512.5
C-96th Street,C-86th Street,2512.5
C-Broadway Junction,A-Broadway Junction,120000
C-Broadway Junction,C-Liberty Avenue,2512.5
C-Broadway Junction,Z-Broadway Junction,120000
C-Canal Street,C-Chambers Street,2512.5
C-Cathedral Parkway 110th Street,C-103rd Street,2512.5
C-Chambers Street,2-Park Place,120000
C-Chambers Street,3-Park Place,120000
C-Chambers Street,A-Chambers Street,120000
C-Chambers Street,C-Fulton Street,2512.5
C-Chambers Street,E-World Trade Center,120000
C-Clinton Washington Avenues,C-Franklin Avenue,2512.5
C-Franklin Avenue,A-Franklin Avenue,120000
C-Franklin Avenue,C-Nostrand Avenue,2512.5
C-Fulton Street,2-Fulton Street,120000
C-Fulton Street,3-Fulton Street,120000
C-Fulton Street,4-Fulton Street,120000
C-Fulton Street,5-Fulton Street,120000
C-Fulton Street,A-Fulton Street,120000
C-Fulton Street,C-High Street,2512.5
C-Fulton Street,Z-Fulton Street,120000
C-High Street,C-Jay Street MetroTech,2512.5
C-Hoyt Schermerhorn Streets,C-Lafayette Avenue,2512.5
C-Jay Street MetroTech,C-Hoyt Schermerhorn Streets,2512.5
C-Kingston Throop Avenues,C-Utica Avenue,2512.5
C-Lafayette Avenue,C-Clinton Washington Avenues,2512.5
C-Liberty Avenue,C-Van Siclen Avenue,2512.5
C-Nostrand Avenue,C-Kingston Throop Avenues,2512.5
C-Ralph Avenue,C-Rockaway Avenue,2512.5
C-Rockaway Avenue,C-Broadway Junction,2512.5
C-Shepherd Avenue,C-Euclid Avenue,2512.5
C-Spring Street,C-Canal Street,2512.5
C-Utica Avenue,C-Ralph Avenue,2512.5
C-Van Siclen Avenue,C-Shepherd Avenue,2512.5
C-West Fourth Street Washington Square,C-Spring Street,2512.5
D-125th Street,D-59th Street Columbus Circle,3248.066627
D-145th Street,D-125th Street,3248.066627
D-155th Street,D-145th Street,3248.066627
D-161st Street Yankee Stadium,2-149th Street Grand Concourse,120000
D-161st Street Yankee Stadium,5-149th Street Grand Concourse,120000
D-161st Street Yankee Stadium,B-161st Street Yankee Stadium,120000
D-161st Street Yankee Stadium,D-155th Street,3248.066627
D-167th Street,D-161st Street Yankee Stadium,3248.066627
D-170th Street,D-167th Street,3248.066627
D-174th 175th Streets,D-170th Street,3248.066627
D-182nd 183rd Streets,D-Tremont Avenue,3248.066627
D-18th Avenue,D-20th Avenue,3248.066627
D-20th Avenue,D-Bay Parkway,3248.066627
D-25th Avenue,D-Bay 50th Street,3248.066627
D-25th Street,D-36th Street,3248.066627
D-34th Street Herald Square,B-34th Street Herald Square,120000
D-34th Street Herald Square,D-West Fourth Street Washington Square,3248.066627
D-34th Street Herald Square,F-34th Street Herald Square,120000
D-34th Street Herald Square,M-34th Street Herald Square,120000
D-34th Street Herald Square,N-34th Street Herald Square,120000
D-34th Street Herald Square,Q-34th Street Herald Square,120000
D-34th Street Herald Square,R-34th Street Herald Square,120000
D-34th Street Herald Square,W-34th Street Herald Square,120000
D-36th Street,D-Ninth Avenue,3248.066627
D-42nd Street Bryant Park,7-Fifth Avenue,120000
D-42nd Street Bryant Park,B-42nd Street Bryant Park,120000
D-42nd Street Bryant Park,D-34th Street Herald Square,3248.066627
D-42nd Street Bryant Park,F-42nd Street Bryant Park,120000
D-42nd Street Bryant Park,M-42nd Street Bryant Park,120000
D-47th–50th Streets Rockefeller Center,D-42nd Street Bryant Park,3248.066627
D-50th Street,D-55th Street,3248.066627
D-55th Street,D-62nd Street,3248.066627
D-59th Street Columbus Circle,4-59th Street,120000
D-59th Street Columbus Circle,5-59th Street,120000
D-59th Street Columbus Circle,6-59th Street,120000
D-59th Street Columbus Circle,A-59th Street Columbus Circle,120000
D-59th Street Columbus Circle,B-59th Street Columbus Circle,120000
D-59th Street Columbus Circle,C-59th Street Columbus Circle,120000
D-59th Street Columbus Circle,D-Seventh Avenue,3248.066627
D-62nd Street,M-Myrtle Wyckoff Avenues,120000
D-79th Street,D-18th Avenue,3248.066627
D-Atlantic Avenue Barclays Center,2-Atlantic Avenue Barclays Center,120000
D-Atlantic Avenue Barclays Center,3-Atlantic Avenue Barclays Center,120000
D-Atlantic Avenue Barclays Center,4-Atlantic Avenue Barclays Center,120000
D-Atlantic Avenue Barclays Center,5-Atlantic Avenue Barclays Center,120000
D-Atlantic Avenue Barclays Center,D-Union Street,3248.066627
D-Atlantic Avenue Barclays Center,L-Broadway Junction,120000
D-Atlantic Avenue Barclays Center,N-Atlantic Avenue Barclays Center,120000
D-Atlantic Avenue Barclays Center,R-Atlantic Avenue Barclays Center,120000
D-Bay 50th Street,D-Coney Island Stillwell Avenue,3248.066627
D-Bay Parkway,D-25th Avenue,3248.066627
D-Bedford Park Boulevard,D-Kingsbridge Road,3248.066627
D-Broadway Lafayette Street,4-Bleecker Street,120000
D-Broadway Lafayette Street,6-Bleecker Street,120000
D-Broadway Lafayette Street,B-Broadway Lafayette Street,120000
D-Broadway Lafayette Street,D-Grand Street,3248.066627
D-Broadway Lafayette Street,F-Broadway Lafayette Street,120000
D-Broadway Lafayette Street,M-Broadway Lafayette Street,120000
D-DeKalb Avenue,D-Atlantic Avenue Barclays Center,3248.066627
D-Fordham Road,D-182nd 183rd Streets,3248.066627
D-Fort Hamilton Parkway,D-50th Street,3248.066627
D-Grand Street,D-DeKalb Avenue,3248.066627
D-Kingsbridge Road,D-Fordham Road,3248.066627
D-Ninth Avenue,D-Fort Hamilton Parkway,3248.066627
D-Ninth Street,B-Atlantic Avenue Barclays Center,120000
D-Ninth Street,D-Prospect Avenue,3248.066627
D-Ninth Street,N-Ninth Street,120000
D-Ninth Street,Q-Atlantic Avenue Barclays Center,120000
D-Ninth Street,R-Ninth Street,120000
D-Norwood 205th Street,D-Bedford Park Boulevard,3248.066627
D-Prospect Avenue,D-25th Street,3248.066627
D-Seventh Avenue,D-47th–50th Streets Rockefeller Center,3248.066627
D-Tremont Avenue,D-174th 175th Streets,3248.066627
D-Union Street,D-Ninth Street,3248.066627
D-West Fourth Street Washington Square,D-Broadway Lafayette Street,3248.066627
E-14th Street,A-14th Street,120000
E-14th Street,C-14th Street,120000
E-14th Street,E-West Fourth Street Washington Square,2387.543253
E-14th Street,L-Eighth Avenue,120000
E-23rd Street,E-14th Street,2387.543253
E-34th Street Penn Station,E-23rd Street,2387.543253
E-36th Street,E-Queens Plaza,2387.543253
E-42nd Street Port Authority Bus Terminal,1-Times Square 42nd Street,120000
E-42nd Street Port Authority Bus Terminal,2-Times Square 42nd Street,120000
E-42nd Street Port Authority Bus Terminal,3-Times Square 42nd Street,120000
E-42nd Street Port Authority Bus Terminal,7-Times Square,120000
E-42nd Street Port Authority Bus Terminal,A-42nd Street Port Authority Bus Terminal,120000
E-42nd Street Port Authority Bus Terminal,C-42nd Street Port Authority Bus Terminal,120000
E-42nd Street Port Authority Bus Terminal,E-34th Street Penn Station,2387.543253
E-42nd Street Port Authority Bus Terminal,N-Times Square 42nd Street,120000
E-42nd Street Port Authority Bus Terminal,Q-Times Square 42nd Street,120000
E-42nd Street Port Authority Bus Terminal,R-Times Square 42nd Street,120000
E-42nd Street Port Authority Bus Terminal,W-Times Square 42nd Street,120000
E-46th Street,E-Steinway Street,2387.543253
E-50th Street,E-42nd Street Port Authority Bus Terminal,2387.543253
E-63rd Drive Rego Park,E-Woodhaven Boulevard,2387.543253
E-65th Street,E-Northern Boulevard,2387.543253
E-67th Avenue,E-63rd Drive Rego Park,2387.543253
E-75th Avenue,E-Forest Hills 71st Avenue,2387.543253
E-Briarwood,E-Kew Gardens Union Turnpike,2387.543253
E-Canal Street,E-World Trade Center,2387.543253
E-Court Square 23rd Street,E-Lexington Avenue 53rd Street,2387.543253
E-Court Square 23rd Street,M-Court Square 23rd Street,120000
E-Elmhurst Avenue,E-Jackson Heights Roosevelt Avenue,2387.543253
E-Fifth Avenue/53rd Street,E-Seventh Avenue,2387.543253
E-Forest Hills 71st Avenue,E-67th Avenue,2387.543253
E-Grand Avenue Newtown,E-Elmhurst Avenue,2387.543253
E-Jackson Heights Roosevelt Avenue,7-74th Street Broadway,120000
E-Jackson Heights Roosevelt Avenue,E-65th Street,2387.543253
E-Jackson Heights Roosevelt Avenue,F-Jackson Heights Roosevelt Avenue,120000
E-Jackson Heights Roosevelt Avenue,M-Jackson Heights Roosevelt Avenue,120000
E-Jackson Heights Roosevelt Avenue,R-Jackson Heights Roosevelt Avenue,120000
E-Jamaica 179th Street,E-Parsons Boulevard,2387.543253
E-Jamaica Center Parsons/Archer,E-Sutphin Boulevard Archer Avenue JFK Airport,2387.543253
E-Jamaica Van Wyck,E-Briarwood,2387.543253
E-Kew Gardens Union Turnpike,E-75th Avenue,2387.543253
E-Lexington Avenue 53rd Street,4-51st Street,120000
E-Lexington Avenue 53rd Street,6-51st Street,120000
E-Lexington Avenue 53rd Street,E-Fifth Avenue 53rd Street,2387.543253
E-Lexington Avenue 53rd Street,M-Lexington Avenue 53rd Street,120000
E-Northern Boulevard,E-46th Street,2387.543253
E-Parsons Boulevard,E-Jamaica Center Parsons Archer,2387.543253
E-Queens Plaza,E-Court Square 23rd Street,2387.543253
E-Seventh Avenue,E-50th Street,2387.543253
E-Spring Street,E-Canal Street,2387.543253
E-Steinway Street,E-36th Street,2387.543253
E-Sutphin Boulevard–Archer Avenue–JFK Airport,E-Jamaica Van Wyck,2387.543253
E-West Fourth Street–Washington Square,E-Spring Street,2387.543253
E-Woodhaven Boulevard,E-Grand Avenue–Newtown,2387.543253
F-14th Street,1-14th Street,120000
F-14th Street,2-14th Street,120000
F-14th Street,3-14th Street,120000
F-14th Street,F-West Fourth Street Washington Square,2755.555556
F-14th Street,L-Sixth Avenue,120000
F-14th Street,M-14th Street,120000
F-15th Street Prospect Park,F-Fort Hamilton Parkway,2755.555556
F-169th Street,F-Parsons Boulevard,2755.555556
F-18th Avenue,F-Avenue I,2755.555556
F-21st Street Queensbridge,F-Roosevelt Island,2755.555556
F-23rd Street,F-14th Street,2755.555556
F-34th Street Herald Square,B-34th Street Herald Square,120000
F-34th Street Herald Square,D-34th Street Herald Square,120000
F-34th Street Herald Square,F-23rd Street,2755.555556
F-34th Street Herald Square,M-34th Street Herald Square,120000
F-34th Street Herald Square,N-34th Street Herald Square,120000
F-34th Street Herald Square,Q-34th Street Herald Square,120000
F-34th Street Herald Square,R-34th Street Herald Square,120000
F-34th Street Herald Square,W-34th Street Herald Square,120000
F-42nd Street Bryant Park,7-Fifth Avenue,120000
F-42nd Street Bryant Park,B-42nd Street Bryant Park,120000
F-42nd Street Bryant Park,D-42nd Street Bryant Park,120000
F-42nd Street Bryant Park,F-34th Street Herald Square,2755.555556
F-42nd Street Bryant Park,M-42nd Street Bryant Park,120000
F-47th 50th Streets Rockefeller Center,F-42nd Street Bryant Park,2755.555556
F-57th Street,F-47th–50th Streets Rockefeller Center,2755.555556
F-75th Avenue,F-Forest Hills 71st Avenue,2755.555556
F-Avenue I,F-Bay Parkway,2755.555556
F-Avenue N,F-Avenue P,2755.555556
F-Avenue P,F-Kings Highway,2755.555556
F-Avenue U,F-Avenue X,2755.555556
F-Avenue X,F-Neptune Avenue,2755.555556
F-Bay Parkway,F-Avenue N,2755.555556
F-Bergen Street,F-Carroll Street,2755.555556
F-Briarwood,F-Kew Gardens Union Turnpike,2755.555556
F-Broadway Lafayette Street,4-Bleecker Street,120000
F-Broadway Lafayette Street,6-Bleecker Street,120000
F-Broadway Lafayette Street,B-Broadway Lafayette Street,120000
F-Broadway Lafayette Street,D-Broadway Lafayette Street,120000
F-Broadway Lafayette Street,F-Second Avenue,2755.555556
F-Broadway Lafayette Street,M-Broadway Lafayette Street,120000
F-Carroll Street,F-Smith Ninth Streets,2755.555556
F-Church Avenue,F-Ditmas Avenue,2755.555556
F-Delancey Street,F-East Broadway,2755.555556
F-Delancey Street,M-Essex Street,120000
F-Delancey Street,Z-Essex Street,120000
F-Ditmas Avenue,F-18th Avenue,2755.555556
F-East Broadway,F-York Street,2755.555556
F-Forest Hills–71st Avenue,F-Jackson Heights Roosevelt Avenue,2755.555556
F-Fort Hamilton Parkway,F-Church Avenue,2755.555556
F-Fourth Avenue,F-Seventh Avenue,2755.555556
F-Fourth Avenue,G-Fourth Avenue,120000
F-Jackson Heights–Roosevelt Avenue,7-74th Street–Broadway,120000
F-Jackson Heights–Roosevelt Avenue,E-Jackson Heights–Roosevelt Avenue,120000
F-Jackson Heights–Roosevelt Avenue,F-21st Street–Queensbridge,2755.555556
F-Jackson Heights–Roosevelt Avenue,M-Jackson Heights–Roosevelt Avenue,120000
F-Jackson Heights–Roosevelt Avenue,R-Jackson Heights–Roosevelt Avenue,120000
F-Jamaica–179th Street,F-169th Street,2755.555556
F-Jay Street–MetroTech,F-Bergen Street,2755.555556
F-Kew Gardens Union Turnpike,F-75th Avenue,2755.555556
F-Kings Highway,F-Avenue U,2755.555556
F-Lexington Avenue–63rd Street,A-145th Street,120000
F-Lexington Avenue–63rd Street,C-145th Street,120000
F-Lexington Avenue–63rd Street,F-57th Street,2755.555556
F-Lexington Avenue–63rd Street,F-59th Street,120000
F-Lexington Avenue–63rd Street,N-Lexington Avenue/59th Street,120000
F-Lexington Avenue–63rd Street,R-Lexington Avenue/59th Street,120000
F-Lexington Avenue–63rd Street,W-Lexington Avenue/59th Street,120000
F-Neptune Avenue,F-West Eighth Street–New York Aquarium,2755.555556
F-Parsons Boulevard,F-Sutphin Boulevard,2755.555556
F-Roosevelt Island,F-Lexington Avenue–63rd Street,2755.555556
F-Second Avenue,F-Delancey Street,2755.555556
F-Seventh Avenue,F-15th Street–Prospect Park,2755.555556
F-Smith–Ninth Streets,F-Fourth Avenue,2755.555556
F-Sutphin Boulevard,F-Briarwood,2755.555556
F-West Eighth Street–New York Aquarium,F-Coney Island Stillwell Avenue,2755.555556
F-West Fourth Street–Washington Square,F-Broadway–Lafayette Street,2755.555556
F-York Street,F-Jay Street–MetroTech,2755.555556
G-15th Street–Prospect Park,G-Fort Hamilton Parkway,4625.85034
G-21st Street,G-Greenpoint Avenue,4625.85034
G-Bedford–Nostrand Avenues,G-Classon Avenue,4625.85034
G-Bergen Street,G-Carroll Street,4625.85034
G-Broadway,G-Flushing Avenue,4625.85034
G-Carroll Street,G-Smith–Ninth Streets,4625.85034
G-Classon Avenue,G-Clinton–Washington Avenues,4625.85034
G-Clinton–Washington Avenues,G-Fulton Street,4625.85034
G-Court Square,7-Court Square,120000
G-Court Square,G-21st Street,4625.85034
G-Court Square,G-Court Square–23rd Street,120000
G-Court Square,Z-lower level,120000
G-Flushing Avenue,G-Myrtle–Willoughby Avenues,4625.85034
G-Fort Hamilton Parkway,G-Church Avenue,4625.85034
G-Fourth Avenue,F-Fourth Avenue,120000
G-Fourth Avenue,G-Seventh Avenue,4625.85034
G-Fulton Street,G-Hoyt–Schermerhorn Streets,4625.85034
G-Greenpoint Avenue,G-Nassau Avenue,4625.85034
G-Hoyt–Schermerhorn Streets,G-Bergen Street,4625.85034
G-Metropolitan Avenue,G-Broadway,4625.85034
G-Metropolitan Avenue,L-Myrtle–Wyckoff Avenues,120000
G-Myrtle–Willoughby Avenues,G-Bedford–Nostrand Avenues,4625.85034
G-Nassau Avenue,G-Metropolitan Avenue,4625.85034
